suffix,status
JOB,Allocated
JOC,Allocated
JOD,Available
JOE,Allocated
JOF,Allocated
JOG,Allocated
JOH,Allocated
JOI,Allocated
JOJ,Allocated
JOK,Allocated
JOL,Available
JOM,Reserved
JON,Reserved
JOO,Available
JOP,Allocated
JOQ,Available
JOR,Reserved
JOS,Allocated
JOT,Available
JOU,Available
JOV,Available
JOW,Available
JOX,Allocated
JOY,Reserved
JOZ,Allocated
JPA,Allocated
JPB,Reserved
JPC,Allocated
JPD,Allocated
JPE,Allocated
JPF,Allocated
JPG,Allocated
JPH,Allocated
JPI,Allocated
JPJ,Allocated
JPK,Allocated
JPL,Reserved
JPM,Allocated
JPN,Allocated
JPO,Reserved
JPP,Allocated
JPQ,Available
JPR,Allocated
JPS,Allocated
JPT,Allocated
JPU,Allocated
JPV,Available
JPW,Allocated
JPX,Allocated
JPY,Allocated
JPZ,Reserved
JQA,Available
JQB,Available
JQC,Available
JQD,Available
JQE,Available
JQF,Allocated
JQG,Allocated
JQH,Available
JQI,Allocated
JQJ,Available
JQK,Allocated
JQL,Available
JQM,Available
JQN,Available
JQO,Available
JQP,Available
JQQ,Allocated
JQR,Available
JQS,Available
JQT,Available
JQU,Available
JQV,Available
JQW,Allocated
JQX,Available
JQY,Allocated
JQZ,Allocated
JRA,Allocated
JRB,Allocated
JRC,Allocated
JRD,Allocated
JRE,Available
JRF,Allocated
JRG,Allocated
JRH,Allocated
JRI,Available
JRJ,Available
JRK,Available
JRL,Allocated
JRM,Allocated
JRN,Allocated
JRO,Available
JRP,Allocated
JRQ,Reserved
JRR,Allocated
JRS,Allocated
JRT,Allocated
JRU,Allocated
JRV,Available
JRW,Allocated
JRX,Allocated
JRY,Available
JRZ,Allocated
JSA,Allocated
JSB,Allocated
JSC,Allocated
JSD,Reserved
JSE,Allocated
JSF,Allocated
JSG,Allocated
JSH,Allocated
JSI,Reserved
JSJ,Allocated
JSK,Allocated
JSL,Allocated
JSM,Allocated
JSN,Allocated
JSO,Allocated
JSP,Allocated
JSQ,Allocated
JSR,Allocated
JSS,Allocated
JST,Allocated
JSU,Available
JSV,Available
JSW,Allocated
JSX,Available
JSY,Available
JSZ,Reserved
JTA,Reserved
JTB,Allocated
JTC,Allocated
JTD,Allocated
JTE,Reserved
JTF,Allocated
JTG,Available
JTH,Allocated
JTI,Allocated
JTJ,Reserved
JTK,Available
JTL,Allocated
JTM,Allocated
JTN,Allocated
JTO,Available
JTP,Allocated
JTQ,Allocated
JTR,Allocated
JTS,Available
JTT,Available
JTU,Available
JTV,Allocated
JTW,Allocated
JTX,Available
JTY,Allocated
JTZ,Available
JUA,Available
JUB,Allocated
JUC,Available
JUD,Available
JUE,Allocated
JUF,Available
JUG,Allocated
JUH,Allocated
JUI,Available
JUJ,Available
JUK,Allocated
JUL,Allocated
JUM,Available
JUN,Available
JUO,Available
JUP,Available
JUQ,Available
JUR,Available
JUS,Available
JUT,Available
JUU,Available
JUV,Available
JUW,Allocated
JUX,Allocated
JUY,Available
JUZ,Allocated
JVA,Allocated
JVB,Available
JVC,Allocated
JVD,Allocated
JVE,Available
JVF,Available
JVG,Reserved
JVH,Available
JVI,Reserved
JVJ,Available
JVK,Allocated
JVL,Allocated
JVM,Allocated
JVN,Available
JVO,Available
JVP,Allocated
JVQ,Available
JVR,Allocated
JVS,Allocated
JVT,Available
JVU,Available
JVV,Allocated
JVW,Available
JVX,Available
JVY,Allocated
JVZ,Allocated
JWA,Allocated
JWB,Reserved
JWC,Allocated
JWD,Available
JWE,Allocated
JWF,Allocated
JWG,Allocated
JWH,Allocated
JWI,Allocated
JWJ,Allocated
JWK,Allocated
JWL,Reserved
JWM,Reserved
JWN,Available
JWO,Available
JWP,Allocated
JWQ,Available
JWR,Available
JWS,Allocated
JWT,Available
JWU,Available
JWV,Available
JWW,Allocated
JWX,Available
JWY,Allocated
JWZ,Allocated
JXA,Allocated
JXB,Allocated
JXC,Allocated
JXD,Reserved
JXE,Allocated
JXF,Allocated
JXG,Available
JXH,Available
JXI,Available
JXJ,Available
JXK,Available
JXL,Allocated
JXM,Reserved
JXN,Allocated
JXO,Allocated
JXP,Allocated
JXQ,Available
JXR,Allocated
JXS,Available
JXT,Available
JXU,Allocated
JXV,Allocated
JXW,Available
JXX,Allocated
JXY,Available
JXZ,Available
JYA,Allocated
JYB,Available
JYC,Allocated
JYD,Available
JYE,Allocated
JYF,Available
JYG,Available
JYH,Available
JYI,Allocated
JYJ,Available
JYK,Allocated
JYL,Allocated
JYM,Allocated
JYN,Allocated
JYO,Available
JYP,Available
JYQ,Available
JYR,Available
JYS,Available
JYT,Available
JYU,Available
JYV,Available
JYW,Available
JYX,Allocated
JYY,Allocated
JYZ,Available
JZA,Allocated
JZB,Available
JZC,Allocated
JZD,Available
JZE,Available
JZF,Allocated
JZG,Available
JZH,Available
JZI,Available
JZJ,Available
JZK,Allocated
JZL,Available
JZM,Available
JZN,Available
JZO,Available
JZP,Available
JZQ,Available
JZR,Available
JZS,Available
JZT,Reserved
JZU,Allocated
JZV,Available
JZW,Available
JZX,Allocated
JZY,Available
JZZ,Allocated
KAA,Allocated
KAB,Allocated
KAC,Allocated
KAD,Allocated
KAE,Allocated
KAF,Allocated
KAG,Allocated
KAH,Allocated
KAI,Allocated
KAJ,Allocated
KAK,Allocated
KAL,Allocated
KAM,Allocated
KAN,Reserved
KAO,Allocated
KAP,Reserved
KAQ,Allocated
KAR,Allocated
KAS,Allocated
KAT,Reserved
KAU,Allocated
KAV,Allocated
KAW,Allocated
KAX,Allocated
KAY,Allocated
KAZ,Allocated
KBA,Allocated
KBB,Allocated
KBC,Reserved
KBD,Allocated
KBE,Allocated
KBF,Allocated
KBG,Allocated
KBH,Allocated
KBI,Allocated
KBJ,Allocated
KBK,Allocated
KBL,Allocated
KBM,Reserved
KBN,Allocated
KBO,Allocated
KBP,Allocated
KBQ,Available
KBR,Reserved
KBS,Allocated
KBT,Allocated
KBU,Available
KBV,Available
KBW,Available
KBX,Allocated
KBY,Allocated
KBZ,Available
KCA,Available
KCB,Allocated
KCC,Allocated
KCD,Available
KCE,Allocated
KCF,Allocated
KCG,Available
KCH,Available
KCI,Available
KCJ,Available
KCK,Allocated
KCL,Allocated
KCM,Allocated
KCN,Allocated
KCO,Allocated
KCP,Allocated
KCQ,Available
KCR,Available
KCS,Available
KCT,Reserved
KCU,Available
KCV,Available
KCW,Allocated
KCX,Reserved
KCY,Available
KCZ,Allocated
KDA,Allocated
KDB,Allocated
KDC,Reserved
KDD,Allocated
KDE,Allocated
KDF,Allocated
KDG,Allocated
KDH,Allocated
KDI,Allocated
KDJ,Available
KDK,Allocated
KDL,Allocated
KDM,Allocated
KDN,Allocated
KDO,Available
KDP,Allocated
KDQ,Available
KDR,Allocated
KDS,Allocated
KDT,Allocated
KDU,Available
KDV,Allocated
KDW,Allocated
KDX,Allocated
KDY,Allocated
KDZ,Reserved
KEA,Allocated
KEB,Allocated
KEC,Available
KED,Allocated
KEE,Allocated
KEF,Allocated
KEG,Allocated
KEH,Allocated
KEI,Allocated
KEJ,Available
KEK,Allocated
KEL,Allocated
KEM,Allocated
KEN,Reserved
KEO,Reserved
KEP,Allocated
KEQ,Allocated
KER,Allocated
KES,Allocated
KET,Allocated
KEU,Available
KEV,Reserved
KEW,Allocated
KEX,Available
KEY,Reserved
KEZ,Allocated
KFA,Available
KFB,Allocated
KFC,Allocated
KFD,Allocated
KFE,Available
KFF,Allocated
KFG,Available
KFH,Allocated
KFI,Allocated
KFJ,Allocated
KFK,Allocated
KFL,Available
KFM,Allocated
KFN,Available
KFO,Allocated
KFP,Available
KFQ,Available
KFR,Allocated
KFS,Reserved
KFT,Allocated
KFU,Allocated
KFV,Available
KFW,Available
KFX,Allocated
KFY,Available
KFZ,Available
KGA,Available
KGB,Allocated
KGC,Allocated
KGD,Allocated
KGE,Available
KGF,Available
KGG,Allocated
KGH,Available
KGI,Available
KGJ,Allocated
KGK,Available
KGL,Allocated
KGM,Available
KGN,Available
KGO,Available
KGP,Allocated
KGQ,Allocated
KGR,Available
KGS,Allocated
KGT,Allocated
KGU,Available
KGV,Allocated
KGW,Available
KGX,Allocated
KGY,Available
KGZ,Available
KHA,Allocated
KHB,Available
KHC,Available
KHD,Available
KHE,Available
KHF,Available
KHG,Allocated
KHH,Allocated
KHI,Allocated
KHJ,Available
KHK,Allocated
KHL,Available
KHM,Allocated
KHN,Available
KHO,Allocated
KHP,Available
KHQ,Available
KHR,Allocated
KHS,Allocated
KHT,Available
KHU,Available
KHV,Available
KHW,Allocated
KHX,Allocated
KHY,Available
KHZ,Allocated
KIA,Allocated
KIB,Allocated
KIC,Available
KID,Allocated
KIE,Available
KIF,Allocated
KIG,Reserved
KIH,Available
KII,Available
KIJ,Available
KIK,Available
KIL,Allocated
KIM,Allocated
KIN,Available
KIO,Available
KIP,Allocated
KIQ,Available
KIR,Allocated
KIS,Allocated
KIT,Allocated
KIU,Available
KIV,Available
KIW,Available
KIX,Available
KIY,Available
KIZ,Available
KJA,Reserved
KJB,Allocated
KJC,Available
KJD,Available
KJE,Available
KJF,Available
KJG,Allocated
KJH,Available
KJI,Allocated
KJJ,Allocated
KJK,Allocated
KJL,Available
KJM,Allocated
KJN,Available
KJO,Allocated
KJP,Allocated
KJQ,Available
KJR,Available
KJS,Allocated
KJT,Allocated
KJU,Available
KJV,Allocated
KJW,Allocated
KJX,Available
KJY,Available
KJZ,Available
KKA,Allocated
KKB,Allocated
KKC,Allocated
KKD,Available
KKE,Available
KKF,Allocated
KKG,Available
KKH,Available
KKI,Available
KKJ,Allocated
KKK,Not Allowed
KKL,Available
KKM,Allocated
KKN,Available
KKO,Allocated
KKP,Allocated
KKQ,Allocated
KKR,Available
KKS,Allocated
KKT,Available
KKU,Allocated
KKV,Available
KKW,Allocated
KKX,Allocated
KKY,Available
KKZ,Available
KLA,Allocated
KLB,Allocated
KLC,Available
KLD,Allocated
KLE,Reserved
KLF,Allocated
KLG,Allocated
KLH,Reserved
KLI,Allocated
KLJ,Reserved
KLK,Available
KLL,Allocated
KLM,Reserved
KLN,Allocated
KLO,Allocated
KLP,Reserved
KLQ,Available
KLR,Allocated
KLS,Allocated
KLT,Allocated
KLU,Available
KLV,Allocated
KLW,Allocated
KLX,Available
KLY,Allocated
KLZ,Available
KMA,Allocated
KMB,Allocated
KMC,Allocated
KMD,Allocated
KME,Allocated
KMF,Allocated
KMG,Reserved
KMH,Available
KMI,Allocated
KMJ,Available
KMK,Allocated
KML,Reserved
KMM,Allocated
KMN,Allocated
KMO,Allocated
KMP,Allocated
KMQ,Allocated
KMR,Allocated
KMS,Allocated
KMT,Available
KMU,Allocated
KMV,Allocated
KMW,Allocated
KMX,Allocated
KMY,Available
KMZ,Allocated
KNA,Allocated
KNB,Allocated
KNC,Allocated
KND,Reserved
KNE,Allocated
KNF,Allocated
KNG,Allocated
KNH,Allocated
KNI,Reserved
KNJ,Allocated
KNK,Available
KNL,Allocated
KNM,Allocated
KNN,Reserved
KNO,Allocated
KNP,Available
KNQ,Available
KNR,Available
KNS,Available
KNT,Allocated
KNU,Allocated
KNV,Available
KNW,Reserved
KNX,Available
KNY,Allocated
KNZ,Available
KOA,Available
KOB,Available
KOC,Not Allowed
KOD,Allocated
KOE,Available
KOF,Available
KOG,Available
KOH,Available
KOI,Allocated
KOJ,Available
KOK,Not Allowed
KOL,Allocated
KOM,Allocated
KON,Allocated
KOO,Allocated
KOP,Allocated
KOQ,Available
KOR,Allocated
KOS,Allocated
KOT,Available
KOU,Available
KOV,Available
KOW,Allocated
KOX,Available
KOY,Allocated
KOZ,Reserved
KPA,Allocated
KPB,Allocated
KPC,Allocated
KPD,Allocated
KPE,Allocated
KPF,Allocated
KPG,Allocated
KPH,Allocated
KPI,Allocated
KPJ,Available
KPK,Available
KPL,Allocated
KPM,Allocated
KPN,Allocated
KPO,Allocated
KPP,Allocated
KPQ,Available
KPR,Allocated
KPS,Allocated
KPT,Allocated
KPU,Allocated
KPV,Available
KPW,Available
KPX,Allocated
KPY,Allocated
KPZ,Allocated
KQA,Available
KQB,Available
KQC,Available
KQD,Reserved
KQE,Available
KQF,Available
KQG,Available
KQH,Available
KQI,Available
KQJ,Available
KQK,Available
KQL,Available
KQM,Available
KQN,Available
KQO,Available
KQP,Available
KQQ,Available
KQR,Allocated
KQS,Available
KQT,Available
KQU,Available
KQV,Allocated
KQW,Available
KQX,Available
KQY,Available
KQZ,Available
KRA,Available
KRB,Allocated
KRC,Available
KRD,Allocated
KRE,Allocated
KRF,Available
KRG,Available
KRH,Available
KRI,Available
KRJ,Allocated
KRK,Allocated
KRL,Allocated
KRM,Allocated
KRN,Allocated
KRO,Available
KRP,Available
KRQ,Available
KRR,Allocated
KRS,Allocated
KRT,Allocated
KRU,Available
KRV,Allocated
KRW,Allocated
KRX,Allocated
KRY,Available
KRZ,Allocated
KSA,Allocated
KSB,Allocated
KSC,Allocated
KSD,Available
KSE,Available
KSF,Allocated
KSG,Allocated
KSH,Allocated
KSI,Available
KSJ,Available
KSK,Available
KSL,Reserved
KSM,Reserved
KSN,Available
KSO,Allocated
KSP,Allocated
KSQ,Available
KSR,Allocated
KSS,Allocated
KST,Reserved
KSU,Available
KSV,Available
KSW,Allocated
KSX,Allocated
KSY,Available
KSZ,Available
KTA,Available
KTB,Allocated
KTC,Allocated
KTD,Allocated
KTE,Allocated
KTF,Allocated
KTG,Allocated
KTH,Available
KTI,Available
KTJ,Available
KTK,Available
KTL,Allocated
KTM,Reserved
KTN,Available
KTO,Available
KTP,Available
KTQ,Available
KTR,Available
KTS,Not Allowed
KTT,Allocated
KTU,Available
KTV,Allocated
KTW,Allocated
KTX,Allocated
KTY,Allocated
KTZ,Allocated
KUA,Available
KUB,Allocated
KUC,Allocated
KUD,Available
KUE,Allocated
KUF,Allocated
KUG,Available
KUH,Allocated
KUI,Available
KUJ,Allocated
KUK,Allocated
KUL,Allocated
KUM,Available
KUN,Available
KUO,Available
KUP,Available
KUQ,Available
KUR,Allocated
KUS,Available
KUT,Available
KUU,Available
KUV,Available
KUW,Allocated
KUX,Allocated
KUY,Available
KUZ,Available
KVA,Allocated
KVB,Allocated
KVC,Available
KVD,Available
